-2.29629e-008 9.91289
-2.27629e-008 10.0158
-2.25629e-008 10.1249
-2.23629e-008 10.1035
-2.21629e-008 9.98298
-2.19629e-008 9.92014
-2.17629e-008 9.93084
-2.15629e-008 9.95329
-2.13629e-008 9.99886
-2.11629e-008 10.0614
-2.09629e-008 10.1107
-2.07629e-008 10.1283
-2.05629e-008 10.1073
-2.03629e-008 10.0952
-2.01629e-008 10.0993
-1.99629e-008 10.05
-1.97629e-008 9.98747
-1.95629e-008 10.0165
-1.93629e-008 10.0917
-1.91629e-008 10.0938
-1.89629e-008 10.0137
-1.87629e-008 9.96572
-1.85629e-008 10.0113
-1.83629e-008 10.042
-1.81629e-008 9.99092
-1.79629e-008 9.9633
-1.77629e-008 10.0172
-1.75629e-008 10.0551
-1.73629e-008 10.0258
-1.71629e-008 9.98194
-1.69629e-008 9.95674
-1.67629e-008 9.95225
-1.65629e-008 9.92567
-1.63629e-008 9.86283
-1.61629e-008 9.85074
-1.59629e-008 9.89045
-1.57629e-008 9.89563
-1.55629e-008 9.90426
-1.53629e-008 10.0047
-1.51629e-008 10.1021
-1.49629e-008 10.0555
-1.47629e-008 9.93084
-1.45629e-008 9.84246
-1.43629e-008 9.81242
-1.41629e-008 9.83003
-1.39629e-008 9.88803
-1.37629e-008 9.96606
-1.35629e-008 10.0051
-1.33629e-008 9.97021
-1.31629e-008 9.92463
-1.29629e-008 9.9229
-1.27629e-008 9.90495
-1.25629e-008 9.87629
-1.23629e-008 9.9381
-1.21629e-008 10.0241
-1.19629e-008 10.0192
-1.17629e-008 9.98816
-1.15629e-008 9.99299
-1.13629e-008 9.99472
-1.11629e-008 9.96019
-1.09629e-008 9.90391
-1.07629e-008 9.8756
-1.05629e-008 9.90668
-1.03629e-008 9.93706
-1.01629e-008 9.92428
-9.96293e-009 9.96434
-9.76293e-009 10.0603
-9.56293e-009 10.1111
-9.36293e-009 10.1276
-9.16293e-009 10.1069
-8.96293e-009 10.0517
-8.76293e-009 10.0627
-8.56293e-009 10.0966
-8.36293e-009 10.0154
-8.16293e-009 9.87733
-7.96293e-009 9.84936
-7.76293e-009 9.95294
-7.56293e-009 10.06
-7.36293e-009 10.069
-7.16293e-009 10.0258
-6.96293e-009 10.0217
