0 22.8127
2e+007 4.99035
4e+007 0.498543
6e+007 -16.4053
8e+007 -3.39894
1e+008 -6.10532
1.2e+008 -11.6532
1.4e+008 -6.37793
1.6e+008 -12.6822
1.8e+008 -11.7661
2e+008 -8.99344
2.2e+008 -16.5969
2.4e+008 -11.1644
2.6e+008 -11.5402
2.8e+008 -17.5448
3e+008 -10.9459
3.2e+008 -14.141
3.4e+008 -15.9436
3.6e+008 -12.6699
3.8e+008 -18.2497
4e+008 -14.944
4.2e+008 -16.0934
4.4e+008 -24.6816
4.6e+008 -16.6386
4.8e+008 -20.3519
5e+008 -24.6571
5.2e+008 -19.4801
5.4e+008 -26.0446
5.6e+008 -25.1728
5.8e+008 -21.7419
6e+008 -29.866
6.2e+008 -25.1777
6.4e+008 -21.6977
6.6e+008 -34.0017
6.8e+008 -23.434
7e+008 -22.5868
7.2e+008 -32.4103
7.4e+008 -21.5234
7.6e+008 -24.7332
7.8e+008 -27.2775
8e+008 -22.0072
8.2e+008 -30.6789
8.4e+008 -25.163
8.6e+008 -24.0406
8.8e+008 -38.6949
9e+008 -25.0353
9.2e+008 -27.0417
9.4e+008 -35.3033
9.6e+008 -25.4135
9.8e+008 -31.2978
1e+009 -31.4869
1.02e+009 -26.5113
1.04e+009 -37.7518
1.06e+009 -29.5271
1.08e+009 -28.309
1.1e+009 -48.1427
1.12e+009 -29.0064
1.14e+009 -30.3154
1.16e+009 -39.4488
1.18e+009 -28.9622
1.2e+009 -33.4
1.22e+009 -35.0332
1.24e+009 -29.4657
1.26e+009 -37.6192
1.28e+009 -32.6902
