0 22.8127
2e+007 4.98544
4e+007 0.500999
6e+007 -16.4004
8e+007 -3.41368
1e+008 -6.08568
1.2e+008 -11.6875
1.4e+008 -6.37793
1.6e+008 -12.6503
1.8e+008 -11.8275
2e+008 -8.98607
2.2e+008 -16.5502
2.4e+008 -11.189
2.6e+008 -11.4886
2.8e+008 -17.5596
3e+008 -10.9336
3.2e+008 -14.0894
3.4e+008 -15.9706
3.6e+008 -12.6453
3.8e+008 -18.1539
4e+008 -14.9416
4.2e+008 -16.0615
4.4e+008 -24.6914
4.6e+008 -16.6361
4.8e+008 -20.261
5e+008 -24.8044
5.2e+008 -19.4432
5.4e+008 -25.8825
5.6e+008 -25.3521
5.8e+008 -21.7223
6e+008 -29.6351
6.2e+008 -25.4503
6.4e+008 -21.629
6.6e+008 -33.346
6.8e+008 -23.4046
7e+008 -22.5204
7.2e+008 -32.5061
7.4e+008 -21.6314
7.6e+008 -24.436
7.8e+008 -27.4764
8e+008 -21.9212
8.2e+008 -30.2737
8.4e+008 -25.3545
8.6e+008 -23.8614
8.8e+008 -38.4837
9e+008 -25.0991
9.2e+008 -26.8182
9.4e+008 -36.1727
9.6e+008 -25.4086
9.8e+008 -30.8213
1e+009 -31.9609
1.02e+009 -26.413
1.04e+009 -36.6074
1.06e+009 -29.7211
1.08e+009 -28.0879
1.1e+009 -46.8558
1.12e+009 -29.0089
1.14e+009 -30.0354
1.16e+009 -40.7578
1.18e+009 -28.9131
1.2e+009 -32.9162
1.22e+009 -35.6741
1.24e+009 -29.2569
1.26e+009 -37.1771
1.28e+009 -33.0021
