0 22.8127
2e+007 4.9879
4e+007 0.500999
6e+007 -16.3955
8e+007 -3.4014
1e+008 -6.10041
1.2e+008 -11.6654
1.4e+008 -6.38038
1.6e+008 -12.6822
1.8e+008 -11.7956
2e+008 -8.97625
2.2e+008 -16.5919
2.4e+008 -11.1644
2.6e+008 -11.5279
2.8e+008 -17.5546
3e+008 -10.941
3.2e+008 -14.141
3.4e+008 -15.9657
3.6e+008 -12.6674
3.8e+008 -18.2079
4e+008 -14.9588
4.2e+008 -16.0787
4.4e+008 -24.7185
4.6e+008 -16.6361
4.8e+008 -20.3126
5e+008 -24.6939
5.2e+008 -19.4727
5.4e+008 -25.9415
5.6e+008 -25.1974
5.8e+008 -21.737
6e+008 -29.7653
6.2e+008 -25.2391
6.4e+008 -21.683
6.6e+008 -33.8666
6.8e+008 -23.4168
7e+008 -22.5671
7.2e+008 -32.4545
7.4e+008 -21.543
7.6e+008 -24.6423
7.8e+008 -27.3143
8e+008 -21.9531
8.2e+008 -30.6298
8.4e+008 -25.2342
8.6e+008 -24.0013
8.8e+008 -38.5991
9e+008 -25.0721
9.2e+008 -26.9803
9.4e+008 -35.6545
9.6e+008 -25.3963
9.8e+008 -31.1406
1e+009 -31.5679
1.02e+009 -26.5162
1.04e+009 -37.4006
1.06e+009 -29.6106
1.08e+009 -28.2574
1.1e+009 -47.4305
1.12e+009 -29.0187
1.14e+009 -30.2123
1.16e+009 -39.8369
1.18e+009 -28.9499
1.2e+009 -33.2134
1.22e+009 -35.2002
1.24e+009 -29.4067
1.26e+009 -37.4522
1.28e+009 -32.7959
