LECROYWR6200A,18548,Waveform
Segments,1,SegmentSize,16385
Segment,TrigTime,TimeSinceSegment1
#1,20-Nov-2018 10:27:11,0                 
Time,Ampl
35400391,-21.9403
35552979,-22.2935
35705566,-21.8717
35858154,-22.0237
36010742,-21.7441
36163330,-22.0311
36315918,-21.6362
36468506,-22.3107
36621094,-22.5486
36773682,-22.0875
36926270,-22.0139
37078857,-21.776
37231445,-22.3303
37384033,-22.3695
37536621,-22.4578
37689209,-22.3205
37841797,-22.5363
37994385,-22.4333
38146973,-22.2788
38299561,-22.1488
38452148,-22.4823
38604736,-22.86
38757324,-22.7521
38909912,-22.0679
39062500,-22.6001
39215088,-22.3744
39367676,-22.8551
39520264,-22.4456
39672852,-22.475
39825439,-22.757
39978027,-22.4578
40130615,-22.6785
40283203,-22.9679
40435791,-23.223
40588379,-23.147
40740967,-22.9066
40893555,-22.5314
41046143,-22.7963
41198730,-23.0611
41351318,-22.8085
41503906,-23.1494
41656494,-23.1077
41809082,-23.4094
41961670,-22.9483
42114258,-22.7301
42266846,-23.2402
42419434,-23.4609
42572021,-23.223
42724609,-22.9876
42877197,-22.941
43029785,-22.8429
43182373,-23.2206
43334961,-23.2255
43487549,-23.2304
43640137,-23.3653
43792725,-23.5492
43945313,-23.2868
44097900,-23.0415
44250488,-23.8018
44403076,-23.5271
44555664,-23.5271
44708252,-23.5443
44860840,-23.6988
45013428,-23.4437
45166016,-23.5051
45318604,-23.196
45471191,-23.2843
45623779,-23.7233
45776367,-23.1568
45928955,-23.3015
46081543,-23.2058
46234131,-23.9931
46386719,-24.2359
46539307,-23.7405
46691895,-23.4315
46844482,-23.7037
46997070,-24.2629
47149658,-23.8312
47302246,-23.5762
47454834,-23.9318
47607422,-23.8509
47760010,-23.6179
47912598,-23.8067
48065186,-23.6816
48217773,-23.8214
48370361,-24.0888
48522949,-24.074
48675537,-24.0986
48828125,-24.0716
48980713,-23.635
49133301,-24.052
49285889,-24.1035
49438477,-24.2702
49591064,-24.3119
49743652,-24.4174
49896240,-23.1887
50048828,-23.9073
50201416,-23.9784
50354004,-24.4493
50506592,-24.2384
50659180,-24.4787
50811768,-24.4542
50964355,-24.0593
51116943,-23.5124
51269531,-24.4934
51422119,-24.0986
51574707,-24.1206
51727295,-24.2065
51879883,-23.9808
52032471,-24.2236
52185059,-24.0838
52337646,-24.3291
52490234,-24.2016
52642822,-24.6994
52795410,-24.4346
52947998,-24.0225
53100586,-23.7675
53253174,-24.2997
53405762,-24.3732
53558350,-24.697
53710938,-24.3144
53863525,-24.2751
54016113,-24.2825
54168701,-24.5596
54321289,-24.2825
54473877,-24.5032
54626465,-24.9619
54779053,-24.4321
54931641,-24.1329
55084229,-24.3831
55236816,-23.971
55389404,-25.0845
55541992,-24.8368
55694580,-24.3365
55847168,-24.6087
55999756,-24.4395
56152344,-24.4051
56304932,-24.7436
56457520,-24.6602
56610107,-24.4002
56762695,-24.4591
56915283,-23.9367
57067871,-24.7043
57220459,-24.8588
57373047,-24.5376
57525635,-24.204
57678223,-24.8956
57830811,-24.4566
57983398,-24.5449
58135986,-24.6185
58288574,-24.4787
58441162,-25.0747
58593750,-24.724
58746338,-24.7902
58898926,-24.2482
59051514,-24.8417
59204102,-25.0624
59356689,-24.7755
59509277,-24.5572
59661865,-24.9545
59814453,-24.5964
59967041,-24.5278
60119629,-24.0593
60272217,-25.0452
60424805,-25.3077
60577393,-24.7558
60729980,-24.388
60882568,-24.6308
61035156,-24.8785
61187744,-24.4125
61340332,-23.9293
61492920,-25.391
61645508,-25.6338
61798096,-24.2555
61950684,-23.3407
62103271,-23.5492
62255859,-25.4891
62408447,-19.6963
62561035,-17.6901
62713623,-23.6424
62866211,-22.5804
63018799,-23.6105
63171387,-25.5186
63323975,-25.0428
63476563,-24.3316
63629150,-24.4468
63781738,-25.2611
63934326,-25.0256
64086914,-24.5866
64239502,-24.8073
64392090,-25.1286
64544678,-25.1948
64697266,-24.5547
64849854,-24.3365
65002441,-24.6111
65155029,-25.2463
65307617,-24.7877
65460205,-24.5645
65612793,-24.9545
65765381,-25.4769
65917969,-24.8196
66070557,-24.2801
66223145,-25.06
66375732,-25.2954
66528320,-25.0452
66680908,-24.7853
66833496,-24.9349
66986084,-25.0747
67138672,-25.4426
67291260,-24.9888
67443848,-25.2169
67596436,-25.185
67749023,-25.0722
67901611,-24.8392
68054199,-24.5351
68206787,-25.0183
68359375,-24.9079
68511963,-25.1139
68664551,-24.8588
68817139,-24.7436
68969727,-24.8711
69122314,-25.0747
69274902,-24.746
69427490,-25.1752
69580078,-25.2635
69732666,-24.8441
69885254,-24.7706
70037842,-24.93
70190430,-25.2194
70343018,-25.6903
70495605,-25.2292
70648193,-25.1188
70800781,-25.1581
70953369,-24.8785
71105957,-25.0698
71258545,-24.9864
71411133,-25.4229
71563721,-25.0281
71716309,-24.7632
71868896,-24.8172
72021484,-25.0134
72174072,-25.2267
72326660,-25.2488
72479248,-24.6013
72631836,-25.1581
72784424,-25.1188
72937012,-25.1188
73089600,-24.7681
73242188,-25.4327
73394775,-25.5235
73547363,-25.3028
73699951,-24.8123
73852539,-24.9324
74005127,-25.3592
74157715,-25.9748
74310303,-25.1556
74462891,-25.1286
74615479,-25.1532
74768066,-25.1237
74920654,-25.1115
75073242,-25.1213
75225830,-25.7638
75378418,-25.3297
75531006,-25.3028
75683594,-25.4793
75836182,-25.212
75988770,-25.0894
76141357,-25.6486
76293945,-25.1973
76446533,-26.0263
76599121,-25.9355
76751709,-25.3763
76904297,-25.7884
77056885,-25.5701
77209473,-25.8301
77362061,-26.0483
77514648,-25.8693
77667236,-25.5259
77819824,-25.472
77972412,-25.4867
78125000,-26.1023
78277588,-25.8374
78430176,-26.3402
78582764,-26.2028
78735352,-25.8178
78887939,-25.8938
79040527,-25.8766
79193115,-26.4824
79345703,-26.4751
79498291,-26.3524
79650879,-25.5774
79803467,-25.9257
79956055,-26.2102
80108643,-25.9257
80261230,-26.7816
80413818,-26.3255
80566406,-26.3157
80718994,-26.0434
80871582,-25.9723
81024170,-26.4726
81176758,-27.0048
81329346,-26.4088
81481934,-26.3402
81634521,-26.1194
81787109,-26.453
81939697,-26.4432
82092285,-26.6762
82244873,-26.3083
82397461,-27.0563
82550049,-26.8699
82702637,-26.3402
82855225,-26.3745
83007813,-26.8969
83160400,-27.4414
83312988,-27.1986
83465576,-27.8681
83618164,-27.1937
83770752,-27.407
83923340,-27.4291
84075928,-27.4634
84228516,-27.5272
84381104,-27.8019
84533691,-27.7087
84686279,-27.7847
84838867,-27.7725
84991455,-28.9227
85144043,-27.9809
85296631,-28.0275
85449219,-28.3979
85601807,-28.2482
85754395,-28.648
85906982,-28.7706
86059570,-27.9221
86212158,-28.6676
86364746,-29.0429
86517334,-28.8933
86669922,-29.0257
86822510,-29.2881
86975098,-29.1532
87127686,-29.2955
87280273,-29.1778
87432861,-29.813
87585449,-28.9742
87738037,-29.4672
87890625,-29.0429
88043213,-28.9546
88195801,-29.8105
88348389,-29.4157
88500977,-28.9963
88653564,-28.7927
88806152,-28.8221
88958740,-28.8319
89111328,-29.7369
89263916,-29.3985
89416504,-29.4573
89569092,-28.4837
89721680,-29.0134
89874268,-28.9104
90026855,-29.3445
90179443,-29.5898
90332031,-28.7461
90484619,-29.038
90637207,-28.572
90789795,-29.0061
90942383,-28.6701
91094971,-28.7142
91247559,-28.1428
91400146,-29.2268
91552734,-28.6259
91705322,-28.5131
91857910,-28.7142
92010498,-27.949
92163086,-28.7486
92315674,-28.7289
92468262,-28.0619
92620850,-28.7118
92773438,-28.2482
92926025,-27.7626
93078613,-28.236
93231201,-28.1501
93383789,-28.5205
93536377,-28.2409
93688965,-26.1734
93841553,-26.6124
93994141,-27.7774
94146729,-29.374
94299316,-28.1845
94451904,-28.16
94604492,-28.0839
94757080,-28.0717
94909668,-28.1992
95062256,-27.8828
95214844,-27.6964
95367432,-28.1354
95520020,-28.0422
95672607,-28.0398
95825195,-28.1011
95977783,-27.8485
96130371,-28.2066
96282959,-28.0717
96435547,-28.3807
96588135,-28.1575
96740723,-28.2899
96893311,-27.6817
97045898,-27.5174
97198486,-27.7455
97351074,-27.8877
97503662,-27.6081
97656250,-27.4389
97808838,-27.8191
97961426,-28.2433
98114014,-28.2311
98266602,-27.9981
98419189,-28.2213
98571777,-27.2672
98724365,-27.2133
98876953,-27.407
99029541,-28.1403
99182129,-27.6474
99334717,-28.1526
99487305,-27.8141
99639893,-27.4217
99792480,-27.5076
99945068,-27.694
1.0009766e+008,-27.7626
1.0025024e+008,-28.1698
1.0040283e+008,-27.4806
1.0055542e+008,-27.1937
1.0070801e+008,-27.5812
1.008606e+008,-27.5051
1.0101318e+008,-28.1501
1.0116577e+008,-27.6057
1.0131836e+008,-27.5493
1.0147095e+008,-27.0612
1.0162354e+008,-26.9999
1.0177612e+008,-27.9956
1.0192871e+008,-27.4144
1.020813e+008,-27.591
1.0223389e+008,-27.2967
1.0238647e+008,-28.0349
1.0253906e+008,-27.6253
1.0269165e+008,-26.892
1.0284424e+008,-27.0539
1.0299683e+008,-26.919
1.0314941e+008,-27.1176
1.03302e+008,-27.927
1.0345459e+008,-27.0195
1.0360718e+008,-27.4291
1.0375977e+008,-26.6688
1.0391235e+008,-27.2182
1.0406494e+008,-26.6271
1.0421753e+008,-26.7767
1.0437012e+008,-26.8062
1.0452271e+008,-26.659
1.0467529e+008,-26.7865
1.0482788e+008,-26.6639
1.0498047e+008,-27.1569
1.0513306e+008,-27.4365
1.0528564e+008,-27.1912
1.0543823e+008,-26.7694
1.0559082e+008,-26.9214
1.0574341e+008,-26.8184
1.05896e+008,-26.2274
1.0604858e+008,-27.071
1.0620117e+008,-27.0612
1.0635376e+008,-26.8675
1.0650635e+008,-27.0122
1.0665894e+008,-25.9772
1.0681152e+008,-26.6467
1.0696411e+008,-26.7375
1.071167e+008,-26.7914
1.0726929e+008,-26.4775
1.0742188e+008,-26.7988
1.0757446e+008,-26.7424
1.0772705e+008,-26.1415
1.0787964e+008,-26.2715
1.0803223e+008,-26.5683
1.0818481e+008,-26.583
1.083374e+008,-26.6516
1.0848999e+008,-26.2813
1.0864258e+008,-26.0238
1.0879517e+008,-26.4088
1.0894775e+008,-26.4456
1.0910034e+008,-26.2813
1.0925293e+008,-26.6933
1.0940552e+008,-26.8013
1.0955811e+008,-26.5683
1.0971069e+008,-26.399
1.0986328e+008,-26.3623
1.1001587e+008,-26.4505
1.1016846e+008,-26.6001
1.1032104e+008,-26.5952
1.1047363e+008,-26.7399
1.1062622e+008,-25.9257
1.1077881e+008,-25.6314
1.109314e+008,-26.4407
1.1108398e+008,-26.7081
1.1123657e+008,-26.1415
1.1138916e+008,-26.4088
1.1154175e+008,-26.1906
1.1169434e+008,-26.5217
1.1184692e+008,-26.2028
1.1199951e+008,-26.4064
1.121521e+008,-26.9239
1.1230469e+008,-26.1734
1.1245728e+008,-26.2666
1.1260986e+008,-26.0164
1.1276245e+008,-26.1244
1.1291504e+008,-25.8251
1.1306763e+008,-26.453
1.1322021e+008,-26.5069
1.133728e+008,-26.0655
1.1352539e+008,-26.3206
1.1367798e+008,-26.1096
1.1383057e+008,-25.7638
1.1398315e+008,-25.7565
1.1413574e+008,-26.2249
1.1428833e+008,-26.3132
1.1444092e+008,-26.4456
1.1459351e+008,-26.3573
1.1474609e+008,-26.5903
1.1489868e+008,-26.0606
1.1505127e+008,-25.9674
1.1520386e+008,-25.5676
1.1535645e+008,-25.8693
1.1550903e+008,-26.3058
1.1566162e+008,-25.781
1.1581421e+008,-26.0263
1.159668e+008,-26.2862
1.1611938e+008,-25.938
1.1627197e+008,-26.2862
1.1642456e+008,-25.9895
1.1657715e+008,-26.1342
1.1672974e+008,-25.7589
1.1688232e+008,-25.7736
1.1703491e+008,-26.2691
1.171875e+008,-26.2911
1.1734009e+008,-25.857
1.1749268e+008,-25.651
1.1764526e+008,-25.6731
1.1779785e+008,-26.3966
1.1795044e+008,-26.0483
1.1810303e+008,-26.3034
1.1825562e+008,-25.9036
1.184082e+008,-26.2445
1.1856079e+008,-26.1513
1.1871338e+008,-25.7638
1.1886597e+008,-26.2445
1.1901855e+008,-26.0581
1.1917114e+008,-26.4873
1.1932373e+008,-26.1857
1.1947632e+008,-26.5094
1.1962891e+008,-25.8448
1.1978149e+008,-26.22
1.1993408e+008,-26.1538
1.2008667e+008,-26.2543
1.2023926e+008,-26.1121
1.2039185e+008,-26.1611
1.2054443e+008,-25.8717
1.2069702e+008,-26.1268
1.2084961e+008,-26.0213
1.210022e+008,-26.0876
1.2115479e+008,-26.4873
1.2130737e+008,-25.8742
1.2145996e+008,-25.9036
1.2161255e+008,-26.3475
1.2176514e+008,-25.7712
1.2191772e+008,-26.0091
1.2207031e+008,-26.3524
1.222229e+008,-26.3304
1.2237549e+008,-26.7645
1.2252808e+008,-26.0655
1.2268066e+008,-26.8429
1.2283325e+008,-26.1072
1.2298584e+008,-26.3377
1.2313843e+008,-26.5732
1.2329102e+008,-26.7865
1.234436e+008,-26.48
1.2359619e+008,-26.166
1.2374878e+008,-26.5462
1.2390137e+008,-26.399
1.2405396e+008,-26.2543
1.2420654e+008,-26.4211
1.2435913e+008,-26.2543
1.2451172e+008,-27.488
1.2466431e+008,-26.2274
1.2481689e+008,-25.4622
1.2496948e+008,-17.7759
1.2512207e+008,-24.7853
1.2527466e+008,-26.2862
1.2542725e+008,-27.7062
1.2557983e+008,-27.1078
1.2573242e+008,-26.556
1.2588501e+008,-26.7277
1.260376e+008,-27.6081
1.2619019e+008,-27.4585
1.2634277e+008,-27.0784
1.2649536e+008,-27.3555
1.2664795e+008,-27.385
1.2680054e+008,-27.2403
1.2695313e+008,-27.6449
1.2710571e+008,-27.6425
1.272583e+008,-28.1281
1.2741089e+008,-27.5223
1.2756348e+008,-27.9711
1.2771606e+008,-27.9098
1.2786865e+008,-27.1863
1.2802124e+008,-28.4935
1.2817383e+008,-28.6627
1.2832642e+008,-27.7626
1.28479e+008,-27.7406
1.2863159e+008,-28.6725
1.2878418e+008,-27.9221
1.2893677e+008,-28.2016
1.2908936e+008,-29.011
1.2924194e+008,-28.2188
1.2939453e+008,-28.2066
1.2954712e+008,-28.6725
1.2969971e+008,-28.8246
1.2985229e+008,-28.1747
1.3000488e+008,-29.0282
1.3015747e+008,-29.141
1.3031006e+008,-28.5254
1.3046265e+008,-28.2679
1.3061523e+008,-28.7608
1.3076782e+008,-29.3274
1.3092041e+008,-28.8638
1.31073e+008,-28.9938
1.3122559e+008,-29.2268
1.3137817e+008,-29.4279
1.3153076e+008,-29.2145
1.3168335e+008,-29.374
1.3183594e+008,-29.0723
1.3198853e+008,-29.6854
1.3214111e+008,-28.854
1.322937e+008,-29.5653
1.3244629e+008,-29.9062
1.3259888e+008,-29.9822
1.3275146e+008,-29.6143
1.3290405e+008,-29.7737
1.3305664e+008,-29.5824
1.3320923e+008,-30.5438
1.3336182e+008,-30.0435
1.335144e+008,-29.8154
1.3366699e+008,-30.6763
1.3381958e+008,-29.9969
1.3397217e+008,-29.9429
1.3412476e+008,-29.9111
1.3427734e+008,-30.48
1.3442993e+008,-30.8062
1.3458252e+008,-30.3206
1.3473511e+008,-30.87
1.348877e+008,-30.0092
1.3504028e+008,-30.8823
1.3519287e+008,-31.1815
1.3534546e+008,-31.179
1.3549805e+008,-30.8651
1.3565063e+008,-31.1153
1.3580322e+008,-30.4408
1.3595581e+008,-30.6812
1.361084e+008,-31.1275
1.3626099e+008,-31.5592
1.3641357e+008,-31.9712
1.3656616e+008,-31.3752
1.3671875e+008,-31.6548
1.3687134e+008,-31.233
1.3702393e+008,-31.8535
1.3717651e+008,-29.6952
1.373291e+008,-31.9908
1.3748169e+008,-31.4856
1.3763428e+008,-31.3752
1.3778687e+008,-31.7823
1.3793945e+008,-32.0938
1.3809204e+008,-31.3605
1.3824463e+008,-31.6205
1.3839722e+008,-31.7995
1.385498e+008,-32.6162
1.3870239e+008,-32.1429
1.3885498e+008,-31.4047
1.3900757e+008,-32.3759
1.3916016e+008,-31.7652
1.3931274e+008,-31.8682
1.3946533e+008,-31.9761
1.3961792e+008,-31.9663
1.3977051e+008,-32.8541
1.399231e+008,-32.3121
1.4007568e+008,-32.1846
1.4022827e+008,-32.5647
1.4038086e+008,-31.9491
1.4053345e+008,-32.5426
1.4068604e+008,-32.0914
1.4083862e+008,-32.3293
1.4099121e+008,-32.6358
1.411438e+008,-32.9694
1.4129639e+008,-32.447
1.4144897e+008,-33.5384
1.4160156e+008,-32.6971
1.4175415e+008,-32.9375
1.4190674e+008,-33.3348
1.4205933e+008,-34.6763
1.4221191e+008,-33.9332
1.423645e+008,-33.8547
1.4251709e+008,-32.7364
1.4266968e+008,-32.9497
1.4282227e+008,-32.7732
1.4297485e+008,-33.1533
1.4312744e+008,-34.4605
1.4328003e+008,-34.5047
1.4343262e+008,-33.813
1.4358521e+008,-34.8505
1.4373779e+008,-33.3789
1.4389038e+008,-34.7425
1.4404297e+008,-33.3029
1.4419556e+008,-33.7664
1.4434814e+008,-33.4182
1.4450073e+008,-34.5218
1.4465332e+008,-33.5531
1.4480591e+008,-33.0307
1.449585e+008,-34.7156
1.4511108e+008,-32.8639
1.4526367e+008,-33.5408
1.4541626e+008,-33.943
1.4556885e+008,-34.4066
1.4572144e+008,-33.4182
1.4587402e+008,-32.5426
1.4602661e+008,-32.447
1.461792e+008,-33.0429
1.4633179e+008,-32.5451
1.4648438e+008,-33.2882
1.4663696e+008,-33.4721
1.4678955e+008,-33.9921
1.4694214e+008,-33.4353
1.4709473e+008,-34.0681
1.4724731e+008,-32.0668
1.473999e+008,-32.9252
1.4755249e+008,-32.4887
1.4770508e+008,-32.1846
1.4785767e+008,-32.2164
1.4801025e+008,-33.4599
1.4816284e+008,-33.1705
1.4831543e+008,-32.474
1.4846802e+008,-32.1993
1.4862061e+008,-32.03
1.4877319e+008,-32.9596
1.4892578e+008,-32.0374
1.4907837e+008,-32.8615
1.4923096e+008,-31.5567
1.4938354e+008,-31.8657
1.4953613e+008,-32.1478
1.4968872e+008,-32.2753
1.4984131e+008,-33.2784
1.499939e+008,-32.4592
1.5014648e+008,-32.5475
1.5029907e+008,-31.3581
1.5045166e+008,-32.5377
1.5060425e+008,-33.271
1.5075684e+008,-32.5647
1.5090942e+008,-32.3562
1.5106201e+008,-32.8639
1.512146e+008,-32.0251
1.5136719e+008,-31.8167
1.5151978e+008,-32.6505
1.5167236e+008,-31.927
1.5182495e+008,-31.721
1.5197754e+008,-33.1165
1.5213013e+008,-31.775
1.5228271e+008,-30.377
1.524353e+008,-33.1631
1.5258789e+008,-32.0178
1.5274048e+008,-31.8829
1.5289307e+008,-32.5941
1.5304565e+008,-32.2287
1.5319824e+008,-31.0466
1.5335083e+008,-31.8706
1.5350342e+008,-31.5003
1.5365601e+008,-31.385
1.5380859e+008,-31.5763
1.5396118e+008,-31.7603
1.5411377e+008,-32.7266
1.5426636e+008,-32.2949
1.5441895e+008,-33.141
1.5457153e+008,-32.6603
1.5472412e+008,-31.9123
1.5487671e+008,-31.9712
1.550293e+008,-31.9614
1.5518188e+008,-33.1852
1.5533447e+008,-32.1012
1.5548706e+008,-32.8369
1.5563965e+008,-32.3979
1.5579224e+008,-33.9675
1.5594482e+008,-33.1263
1.5609741e+008,-32.2091
1.5625e+008,-23.4634
1.5640259e+008,-33.2637
1.5655518e+008,-33.2097
1.5670776e+008,-33.1729
1.5686035e+008,-31.8903
1.5701294e+008,-33.0503
1.5716553e+008,-33.5261
1.5731812e+008,-33.0773
1.574707e+008,-34.7695
1.5762329e+008,-33.5751
1.5777588e+008,-32.7584
1.5792847e+008,-34.4924
1.5808105e+008,-33.5384
1.5823364e+008,-32.729
1.5838623e+008,-33.764
1.5853882e+008,-34.3624
1.5869141e+008,-32.7339
1.5884399e+008,-33.0528
1.5899658e+008,-33.0307
1.5914917e+008,-34.3943
1.5930176e+008,-34.2153
1.5945435e+008,-33.8694
1.5960693e+008,-33.7861
1.5975952e+008,-34.0141
1.5991211e+008,-34.4139
1.600647e+008,-34.3722
1.6021729e+008,-34.1392
1.6036987e+008,-33.943
1.6052246e+008,-33.6193
1.6067505e+008,-34.3796
1.6082764e+008,-33.3446
1.6098022e+008,-35.1987
1.6113281e+008,-35.7579
1.612854e+008,-34.6739
1.6143799e+008,-35.0295
1.6159058e+008,-35.2968
1.6174316e+008,-35.3778
1.6189575e+008,-34.9535
1.6204834e+008,-33.6316
1.6220093e+008,-35.6549
1.6235352e+008,-35.3802
1.625061e+008,-35.2625
1.6265869e+008,-34.8456
1.6281128e+008,-35.8584
1.6296387e+008,-35.6353
1.6311646e+008,-35.0933
1.6326904e+008,-35.1276
1.6342163e+008,-35.6696
1.6357422e+008,-35.8192
1.6372681e+008,-36.0571
1.6387939e+008,-36.3563
1.6403198e+008,-36.1797
1.6418457e+008,-35.9271
1.6433716e+008,-36.7193
1.6448975e+008,-35.9394
1.6464233e+008,-36.9179
1.6479492e+008,-36.5353
1.6494751e+008,-36.2778
1.651001e+008,-35.5151
1.6525269e+008,-36.3024
1.6540527e+008,-37.9848
1.6555786e+008,-37.5164
1.6571045e+008,-35.7775
1.6586304e+008,-37.4134
1.6601563e+008,-36.6899
1.6616821e+008,-38.5759
1.663208e+008,-36.8051
1.6647339e+008,-36.4054
1.6662598e+008,-36.2558
1.6677856e+008,-35.5396
1.6693115e+008,-38.4336
1.6708374e+008,-37.0136
1.6723633e+008,-36.4937
1.6738892e+008,-37.9652
1.675415e+008,-35.5053
1.6769409e+008,-38.566
1.6784668e+008,-37.9137
1.6799927e+008,-36.4544
1.6815186e+008,-37.2932
1.6830444e+008,-37.6488
1.6845703e+008,-36.8468
1.6860962e+008,-36.2141
1.6876221e+008,-37.4035
1.6891479e+008,-37.2687
1.6906738e+008,-37.379
1.6921997e+008,-37.9848
1.6937256e+008,-35.905
1.6952515e+008,-36.8395
1.6967773e+008,-37.3496
1.6983032e+008,-37.7101
1.6998291e+008,-36.6065
1.701355e+008,-37.921
1.7028809e+008,-37.0774
1.7044067e+008,-38.051
1.7059326e+008,-37.8916
1.7074585e+008,-36.9694
1.7089844e+008,-37.5899
1.7105103e+008,-36.8076
1.7120361e+008,-38.1246
1.713562e+008,-37.276
1.7150879e+008,-37.9921
1.7166138e+008,-35.9394
1.7181396e+008,-37.9872
1.7196655e+008,-37.8425
1.7211914e+008,-36.8297
1.7227173e+008,-36.0963
1.7242432e+008,-36.8812
1.725769e+008,-34.4875
1.7272949e+008,-37.0087
1.7288208e+008,-35.4023
1.7303467e+008,-36.1258
1.7318726e+008,-36.0645
1.7333984e+008,-36.5795
1.7349243e+008,-37.5409
1.7364502e+008,-35.5151
1.7379761e+008,-36.9155
1.739502e+008,-37.9456
1.7410278e+008,-36.4348
1.7425537e+008,-35.6402
1.7440796e+008,-36.425
