LECROYWR6200A,18548,Waveform
Segments,1,SegmentSize,16385
Segment,TrigTime,TimeSinceSegment1
#1,20-Nov-2018 10:27:11,0                 
Time,Ampl
14343262,-14.2615
14495850,-14.5999
14648438,-15.0929
14801025,-15.1223
14953613,-14.8697
15106201,-14.5975
15258789,-14.774
15411377,-15.1664
15563965,-15.4264
15716553,-15.4313
15869141,-15.5319
16021729,-15.5221
16174316,-15.3553
16326904,-15.3406
16479492,-15.6324
16632080,-16.1769
16784668,-16.2725
16937256,-15.8164
17089844,-15.6668
17242432,-15.8875
17395020,-16.2186
17547607,-16.5521
17700195,-16.4712
17852783,-16.508
18005371,-16.3167
18157959,-16.4123
18310547,-16.1671
18463135,-16.8808
18615723,-17.207
18768311,-17.283
18920898,-16.4099
19073486,-16.5374
19226074,-16.8391
19378662,-17.3615
19531250,-17.386
19683838,-17.4596
19836426,-17.5699
19989014,-17.3296
20141602,-16.9127
20294189,-17.023
20446777,-17.5086
20599365,-18.4013
20751953,-18.1046
20904541,-17.9182
21057129,-17.6312
21209717,-17.6411
21362305,-17.7539
21514893,-18.3547
21667480,-18.4945
21820068,-18.4651
21972656,-18.0384
22125244,-17.5969
22277832,-18.0825
22430420,-18.6613
22583008,-19.1199
22735596,-18.5975
22888184,-18.2738
23040771,-18.3695
23193359,-18.6123
23345947,-18.7545
23498535,-18.8403
23651123,-18.9458
23803711,-19.2033
23956299,-18.6858
24108887,-18.6564
24261475,-19.0145
24414063,-19.375
24566650,-19.581
24719238,-19.2352
24871826,-19.3358
25024414,-19.3039
25177002,-19.4731
25329590,-19.2156
25482178,-19.3995
25634766,-19.7527
25787354,-19.5565
25939941,-19.7012
26092529,-19.1518
26245117,-19.532
26397705,-20.0592
26550293,-19.8532
26702881,-19.8753
26855469,-19.9538
27008057,-19.8189
27160645,-19.9072
27313232,-19.5172
27465820,-19.9244
27618408,-20.8048
27770996,-20.3903
27923584,-20.074
28076172,-20.0053
28228760,-19.7895
28381348,-20.4026
28533936,-20.5964
28686523,-20.5743
28839111,-20.4467
28991699,-20.6086
29144287,-20.096
29296875,-20.3707
29449463,-20.9863
29602051,-20.9642
29754639,-20.7876
29907227,-20.4369
30059814,-20.4296
30212402,-20.8735
30364990,-20.925
30517578,-20.8735
30670166,-20.8907
30822754,-21.1335
30975342,-20.9005
31127930,-20.8686
31280518,-20.0813
31433105,-21.5062
31585693,-21.1874
31738281,-21.0918
31890869,-21.0525
32043457,-20.9373
32196045,-21.4498
32348633,-21.4327
32501221,-21.1629
32653809,-21.6607
32806396,-21.7956
32958984,-21.4793
33111572,-20.9005
33264160,-21.6411
33416748,-21.543
33569336,-21.5038
33721924,-21.3051
33874512,-21.3395
34027100,-21.6387
34179688,-21.543
34332275,-21.2782
34484863,-21.6264
34637451,-21.624
34790039,-22.0507
34942627,-21.7343
35095215,-21.5283
35247803,-21.8668
35400391,-21.982
35552979,-22.2077
35705566,-22.0752
35858154,-21.9943
36010742,-22.1022
36163330,-21.8104
36315918,-21.7662
36468506,-22.2052
36621094,-22.3131
36773682,-22.399
36926270,-22.1267
37078857,-22.0286
37231445,-22.2101
37384033,-22.4505
37536621,-22.5437
37689209,-22.502
37841797,-22.5829
37994385,-22.3475
38146973,-22.0777
38299561,-22.242
38452148,-22.9312
38604736,-22.9459
38757324,-22.4946
38909912,-22.0556
39062500,-22.4284
39215088,-22.5927
39367676,-22.475
39520264,-22.8723
39672852,-22.7448
39825439,-22.5657
39978027,-22.3671
40130615,-22.6565
40283203,-22.8012
40435791,-22.8527
40588379,-23.0759
40740967,-22.9679
40893555,-22.3744
41046143,-22.4014
41198730,-22.7693
41351318,-22.9851
41503906,-23.0857
41656494,-23.4364
41809082,-23.3604
41961670,-22.7472
42114258,-22.9508
42266846,-23.2206
42419434,-23.2647
42572021,-23.4805
42724609,-23.044
42877197,-23.0611
43029785,-22.9066
43182373,-23.1396
43334961,-23.2009
43487549,-23.3039
43640137,-23.2647
43792725,-23.196
43945313,-22.887
44097900,-23.3554
44250488,-23.9416
44403076,-23.7994
44555664,-23.5369
44708252,-23.5811
44860840,-23.4511
45013428,-23.7626
45166016,-23.4364
45318604,-23.1666
45471191,-23.7454
45623779,-23.4585
45776367,-23.4952
45928955,-22.7399
46081543,-23.5271
46234131,-23.6228
46386719,-24.2433
46539307,-23.8607
46691895,-23.3751
46844482,-23.8484
46997070,-23.7895
47149658,-23.8729
47302246,-24.2384
47454834,-23.6277
47607422,-24.4297
47760010,-23.6203
47912598,-23.6375
48065186,-23.5296
48217773,-24.0225
48370361,-24.1231
48522949,-24.177
48675537,-23.7405
48828125,-23.7184
48980713,-23.8435
49133301,-23.7405
49285889,-23.7675
49438477,-24.1378
49591064,-24.177
49743652,-23.9342
49896240,-24.0888
50048828,-23.7846
50201416,-24.3732
50354004,-23.9367
50506592,-24.2506
50659180,-23.9612
50811768,-24.1231
50964355,-23.7601
51116943,-23.7037
51269531,-24.2138
51422119,-24.4321
51574707,-23.8803
51727295,-24.3978
51879883,-23.971
52032471,-23.9048
52185059,-24.334
52337646,-24.1721
52490234,-24.2776
52642822,-24.3389
52795410,-24.3708
52947998,-24.052
53100586,-24.0176
53253174,-24.2457
53405762,-24.8123
53558350,-23.9931
53710938,-24.3144
53863525,-24.513
54016113,-24.4493
54168701,-24.3095
54321289,-24.4297
54473877,-24.5327
54626465,-24.6602
54779053,-24.3365
54931641,-24.2433
55084229,-24.2604
55236816,-24.643
55389404,-25.3494
55541992,-24.6823
55694580,-24.5032
55847168,-24.4321
55999756,-24.3732
56152344,-24.67
56304932,-24.6553
56457520,-24.616
56610107,-24.8343
56762695,-24.1255
56915283,-24.4787
57067871,-24.7117
57220459,-24.8809
57373047,-24.5645
57525635,-24.8858
57678223,-24.7387
57830811,-24.8343
57983398,-24.8956
58135986,-24.2285
58288574,-24.724
58441162,-24.6945
58593750,-24.7755
58746338,-24.3806
58898926,-24.827
59051514,-24.8883
59204102,-24.9202
59356689,-24.9398
59509277,-24.5891
59661865,-24.491
59814453,-24.5253
59967041,-24.7509
60119629,-24.9815
60272217,-24.8687
60424805,-25.0722
60577393,-24.9079
60729980,-24.5744
60882568,-24.8417
61035156,-24.6553
61187744,-24.9398
61340332,-24.8515
61492920,-24.8834
61645508,-25.3273
61798096,-23.8926
61950684,-23.8043
62103271,-23.8582
62255859,-24.9962
62408447,-18.8305
62561035,-17.2217
62713623,-22.4725
62866211,-22.8821
63018799,-24.1206
63171387,-25.7148
63323975,-24.6479
63476563,-24.5621
63629150,-24.8245
63781738,-25.0085
63934326,-24.9275
64086914,-25.0771
64239502,-24.8466
64392090,-25.2463
64544678,-25.0011
64697266,-24.3463
64849854,-24.5989
65002441,-24.9054
65155029,-25.0551
65307617,-24.7485
65460205,-24.8392
65612793,-24.8466
65765381,-25.4376
65917969,-24.6381
66070557,-24.5057
66223145,-25.1752
66375732,-25.7295
66528320,-25.3763
66680908,-24.876
66833496,-24.7313
66986084,-24.93
67138672,-24.957
67291260,-24.6455
67443848,-24.7681
67596436,-25.0624
67749023,-24.6823
67901611,-24.9447
68054199,-24.724
68206787,-25.2733
68359375,-25.0256
68511963,-25.2071
68664551,-25.1556
68817139,-24.9202
68969727,-25.6608
69122314,-24.4934
69274902,-25.2929
69427490,-25.5333
69580078,-25.0379
69732666,-24.8417
69885254,-24.2997
70037842,-24.5768
70190430,-25.5284
70343018,-24.9324
70495605,-24.9839
70648193,-25.1899
70800781,-24.8981
70953369,-25.2684
71105957,-25.3763
71258545,-25.2316
71411133,-25.5284
71563721,-25.4475
71716309,-24.9937
71868896,-24.8147
72021484,-24.5081
72174072,-25.0085
72326660,-25.082
72479248,-25.0256
72631836,-24.9962
72784424,-24.8613
72937012,-25.0698
73089600,-25.0918
73242188,-24.9717
73394775,-25.4818
73547363,-25.521
73699951,-25.2243
73852539,-25.2194
74005127,-25.4818
74157715,-25.2096
74310303,-25.1532
74462891,-25.2733
74615479,-24.8834
74768066,-25.8325
74920654,-25.4009
75073242,-25.0722
75225830,-25.6388
75378418,-25.2316
75531006,-25.315
75683594,-24.8883
75836182,-25.4254
75988770,-25.3248
76141357,-25.3395
76293945,-25.0992
76446533,-26.0238
76599121,-25.6657
76751709,-25.5137
76904297,-24.952
77056885,-25.4376
77209473,-25.9404
77362061,-25.6976
77514648,-25.472
77667236,-25.9429
77819824,-25.521
77972412,-25.2316
78125000,-25.8914
78277588,-25.8595
78430176,-25.8693
78582764,-25.7418
78735352,-25.9527
78887939,-25.781
79040527,-26.193
79193115,-26.4628
79345703,-26.6271
79498291,-26.3402
79650879,-25.9968
79803467,-26.5462
79956055,-26.0851
80108643,-25.6388
80261230,-26.4334
80413818,-26.892
80566406,-26.4628
80718994,-26.4113
80871582,-26.5609
81024170,-26.1293
81176758,-26.3745
81329346,-26.1979
81481934,-26.9312
81634521,-25.9625
81787109,-26.7007
81939697,-26.4039
82092285,-26.4088
82244873,-26.9288
82397461,-27.3506
82550049,-26.9043
82702637,-26.8822
82855225,-26.4358
83007813,-26.9876
83160400,-27.4291
83312988,-27.1103
83465576,-27.0195
83618164,-27.1888
83770752,-27.2427
83923340,-26.6909
84075928,-26.8944
84228516,-27.5738
84381104,-27.6179
84533691,-27.4242
84686279,-28.0496
84838867,-27.9343
84991455,-28.0471
85144043,-28.1281
85296631,-28.496
85449219,-28.7167
85601807,-28.7265
85754395,-28.2801
85906982,-29.5653
86059570,-28.2728
86212158,-29.0527
86364746,-29.1213
86517334,-29.0208
86669922,-29.3911
86822510,-29.4426
86975098,-28.9055
87127686,-28.6186
87280273,-28.469
87432861,-29.2808
87585449,-29.3764
87738037,-28.7437
87890625,-29.2121
88043213,-28.702
88195801,-29.6977
88348389,-29.0453
88500977,-28.6456
88653564,-29.0649
88806152,-29.0747
88958740,-28.8319
89111328,-29.6069
89263916,-29.1729
89416504,-29.266
89569092,-29.4157
89721680,-28.8835
89874268,-28.7167
90026855,-28.6848
90179443,-29.3421
90332031,-29.1998
90484619,-28.1428
90637207,-29.19
90789795,-28.1894
90942383,-28.9595
91094971,-28.5646
91247559,-28.881
91400146,-29.732
91552734,-28.2752
91705322,-29.2244
91857910,-28.4028
92010498,-28.469
92163086,-29.0649
92315674,-28.6799
92468262,-28.2973
92620850,-29.3519
92773438,-28.6259
92926025,-28.1158
93078613,-27.6842
93231201,-28.2164
93383789,-28.4052
93536377,-28.4788
93688965,-26.6639
93841553,-27.7136
93994141,-28.5965
94146729,-28.2826
94299316,-28.7093
94451904,-28.5401
94604492,-28.1845
94757080,-27.5468
94909668,-28.0128
95062256,-27.7013
95214844,-27.7798
95367432,-28.182
95520020,-28.133
95672607,-28.2311
95825195,-27.7259
95977783,-27.7945
96130371,-28.1379
96282959,-27.9515
96435547,-27.7038
96588135,-28.0864
96740723,-28.209
96893311,-27.6744
97045898,-27.9
97198486,-28.8614
97351074,-28.3684
97503662,-27.7553
97656250,-28.0349
97808838,-28.0643
97961426,-27.9711
98114014,-28.2164
98266602,-28.5793
98419189,-28.5475
98571777,-27.4536
98724365,-27.5297
98876953,-27.797
99029541,-28.4444
99182129,-27.7332
99334717,-27.7798
99487305,-27.8558
99639893,-27.6793
99792480,-27.8853
99945068,-27.2427
1.0009766e+008,-27.2378
1.0025024e+008,-27.304
1.0040283e+008,-28.0471
1.0055542e+008,-27.9
1.0070801e+008,-27.927
1.008606e+008,-27.0931
1.0101318e+008,-28.0005
1.0116577e+008,-27.5174
1.0131836e+008,-27.9613
1.0147095e+008,-27.3801
1.0162354e+008,-27.5321
1.0177612e+008,-27.1544
1.0192871e+008,-27.304
1.020813e+008,-27.6008
1.0223389e+008,-27.9245
1.0238647e+008,-27.51
1.0253906e+008,-26.8233
1.0269165e+008,-27.1422
1.0284424e+008,-27.2133
1.0299683e+008,-27.2329
1.0314941e+008,-27.4365
1.03302e+008,-27.3285
1.0345459e+008,-27.0931
1.0360718e+008,-27.4242
1.0375977e+008,-27.2378
1.0391235e+008,-27.1716
1.0406494e+008,-26.7105
1.0421753e+008,-26.6909
1.0437012e+008,-26.5879
1.0452271e+008,-26.7816
1.0467529e+008,-26.7154
1.0482788e+008,-26.9582
1.0498047e+008,-27.2084
1.0513306e+008,-26.4898
1.0528564e+008,-26.48
1.0543823e+008,-27.6008
1.0559082e+008,-26.9754
1.0574341e+008,-27.1299
1.05896e+008,-26.8209
1.0604858e+008,-26.6811
1.0620117e+008,-26.8307
1.0635376e+008,-26.5364
1.0650635e+008,-27.2084
1.0665894e+008,-26.7743
1.0681152e+008,-27.152
1.0696411e+008,-26.6173
1.071167e+008,-26.3966
1.0726929e+008,-27.331
1.0742188e+008,-26.4579
1.0757446e+008,-26.3083
1.0772705e+008,-26.6566
1.0787964e+008,-26.6075
1.0803223e+008,-26.1734
1.0818481e+008,-26.6884
1.083374e+008,-26.4726
1.0848999e+008,-26.8258
1.0864258e+008,-27.3923
1.0879517e+008,-27.049
1.0894775e+008,-26.5315
1.0910034e+008,-26.5805
1.0925293e+008,-26.6615
1.0940552e+008,-26.9803
1.0955811e+008,-26.2691
1.0971069e+008,-26.0949
1.0986328e+008,-26.3132
1.1001587e+008,-26.9778
1.1016846e+008,-26.7301
1.1032104e+008,-26.0312
1.1047363e+008,-26.2004
1.1062622e+008,-25.8521
1.1077881e+008,-25.9036
1.109314e+008,-26.1857
1.1108398e+008,-26.3623
1.1123657e+008,-26.7399
1.1138916e+008,-26.5609
1.1154175e+008,-26.7252
1.1169434e+008,-26.247
1.1184692e+008,-25.8546
1.1199951e+008,-26.2936
1.121521e+008,-25.9944
1.1230469e+008,-26.5094
1.1245728e+008,-26.3181
1.1260986e+008,-26.1783
1.1276245e+008,-26.0827
1.1291504e+008,-25.5578
1.1306763e+008,-26.5241
1.1322021e+008,-26.6001
1.133728e+008,-26.4432
1.1352539e+008,-26.3353
1.1367798e+008,-26.48
1.1383057e+008,-25.884
1.1398315e+008,-26.2911
1.1413574e+008,-26.377
1.1428833e+008,-26.4653
1.1444092e+008,-26.1366
1.1459351e+008,-25.8497
1.1474609e+008,-25.7369
1.1489868e+008,-25.9355
1.1505127e+008,-26.61
1.1520386e+008,-26.4039
1.1535645e+008,-26.377
1.1550903e+008,-25.7785
1.1566162e+008,-26.0729
1.1581421e+008,-26.1145
1.159668e+008,-25.727
1.1611938e+008,-26.2911
1.1627197e+008,-26.3157
1.1642456e+008,-26.1734
1.1657715e+008,-25.884
1.1672974e+008,-26.426
1.1688232e+008,-25.5088
1.1703491e+008,-25.7957
1.171875e+008,-26.5217
1.1734009e+008,-25.8399
1.1749268e+008,-25.6706
1.1764526e+008,-25.8766
1.1779785e+008,-26.4039
1.1795044e+008,-26.0655
1.1810303e+008,-25.6265
1.1825562e+008,-25.7467
1.184082e+008,-25.9085
1.1856079e+008,-25.8791
1.1871338e+008,-25.7614
1.1886597e+008,-25.7589
1.1901855e+008,-25.7835
1.1917114e+008,-26.1734
1.1932373e+008,-26.4947
1.1947632e+008,-25.9698
1.1962891e+008,-25.8546
1.1978149e+008,-25.8423
1.1993408e+008,-25.7123
1.2008667e+008,-25.8276
1.2023926e+008,-26.2519
1.2039185e+008,-26.5339
1.2054443e+008,-25.781
1.2069702e+008,-25.9944
1.2084961e+008,-25.7369
1.210022e+008,-25.9331
1.2115479e+008,-26.4236
1.2130737e+008,-26.2004
1.2145996e+008,-26.4775
1.2161255e+008,-26.171
1.2176514e+008,-25.9649
1.2191772e+008,-26.7424
1.2207031e+008,-26.4015
1.222229e+008,-26.1342
1.2237549e+008,-26.4015
1.2252808e+008,-26.09
1.2268066e+008,-25.9919
1.2283325e+008,-26.2421
1.2298584e+008,-26.5413
1.2313843e+008,-26.3623
1.2329102e+008,-26.5486
1.234436e+008,-26.3353
1.2359619e+008,-26.4751
1.2374878e+008,-26.4554
1.2390137e+008,-26.8037
1.2405396e+008,-26.5707
1.2420654e+008,-26.2715
1.2435913e+008,-25.7957
1.2451172e+008,-26.9705
1.2466431e+008,-27.0563
1.2481689e+008,-25.4671
1.2496948e+008,-17.2119
1.2512207e+008,-25.5407
1.2527466e+008,-25.8717
1.2542725e+008,-26.8135
1.2557983e+008,-27.5934
1.2573242e+008,-26.8184
1.2588501e+008,-26.4604
1.260376e+008,-27.1471
1.2619019e+008,-27.5297
1.2634277e+008,-27.5076
1.2649536e+008,-27.4266
1.2664795e+008,-27.694
1.2680054e+008,-27.5787
1.2695313e+008,-28.0324
1.2710571e+008,-27.5027
1.272583e+008,-27.5247
1.2741089e+008,-27.4929
1.2756348e+008,-28.0692
1.2771606e+008,-27.6621
1.2786865e+008,-27.4193
1.2802124e+008,-28.4297
1.2817383e+008,-28.4003
1.2832642e+008,-28.1501
1.28479e+008,-27.7774
1.2863159e+008,-27.4512
1.2878418e+008,-28.3807
1.2893677e+008,-28.079
1.2908936e+008,-28.0447
1.2924194e+008,-27.8706
1.2939453e+008,-28.3047
1.2954712e+008,-28.6259
1.2969971e+008,-28.6357
1.2985229e+008,-28.5327
1.3000488e+008,-28.4665
1.3015747e+008,-29.1287
1.3031006e+008,-28.1992
1.3046265e+008,-28.9031
1.3061523e+008,-28.6161
1.3076782e+008,-28.5769
1.3092041e+008,-28.9178
1.31073e+008,-28.8785
1.3122559e+008,-28.7191
1.3137817e+008,-29.5432
1.3153076e+008,-29.526
1.3168335e+008,-29.2611
1.3183594e+008,-29.759
1.3198853e+008,-29.9111
1.3214111e+008,-29.3225
1.322937e+008,-29.8522
1.3244629e+008,-29.0159
1.3259888e+008,-30.1735
1.3275146e+008,-30.274
1.3290405e+008,-29.217
1.3305664e+008,-30.4433
1.3320923e+008,-30.0386
1.3336182e+008,-30.2397
1.335144e+008,-30.4163
1.3366699e+008,-29.7566
1.3381958e+008,-29.5996
1.3397217e+008,-30.6738
1.3412476e+008,-30.046
1.3427734e+008,-29.4966
1.3442993e+008,-31.309
1.3458252e+008,-30.8774
1.3473511e+008,-30.6002
1.348877e+008,-31.2649
1.3504028e+008,-30.1318
1.3519287e+008,-30.9706
1.3534546e+008,-29.8399
1.3549805e+008,-30.9755
1.3565063e+008,-30.8479
1.3580322e+008,-30.7008
1.3595581e+008,-31.3777
1.361084e+008,-31.1545
1.3626099e+008,-31
1.3641357e+008,-31.6622
1.3656616e+008,-31.2379
1.3671875e+008,-31.1717
1.3687134e+008,-30.794
1.3702393e+008,-31.3997
1.3717651e+008,-31.6867
1.373291e+008,-31.7848
1.3748169e+008,-31.8706
1.3763428e+008,-32.2017
1.3778687e+008,-32.832
1.3793945e+008,-33.016
1.3809204e+008,-32.1993
1.3824463e+008,-31.4856
1.3839722e+008,-31.4194
1.385498e+008,-31.336
1.3870239e+008,-31.6254
1.3885498e+008,-32.5524
1.3900757e+008,-32.1478
1.3916016e+008,-32.1968
1.3931274e+008,-32.1895
1.3946533e+008,-32.0865
1.3961792e+008,-32.1551
1.3977051e+008,-32.7903
1.399231e+008,-32.2361
1.4007568e+008,-32.3219
1.4022827e+008,-31.4954
1.4038086e+008,-32.2483
1.4053345e+008,-32.0178
1.4068604e+008,-32.2753
1.4083862e+008,-33.1582
1.4099121e+008,-33.3005
1.411438e+008,-32.6996
1.4129639e+008,-31.4954
1.4144897e+008,-33.8057
1.4160156e+008,-33.2269
1.4175415e+008,-34.3722
1.4190674e+008,-33.4942
1.4205933e+008,-32.6751
1.4221191e+008,-34.6714
1.423645e+008,-34.1441
1.4251709e+008,-33.6389
1.4266968e+008,-33.6953
1.4282227e+008,-33.271
1.4297485e+008,-33.9455
1.4312744e+008,-34.4286
1.4328003e+008,-34.436
1.4343262e+008,-34.1024
1.4358521e+008,-34.9412
1.4373779e+008,-34.1172
1.4389038e+008,-34.203
1.4404297e+008,-34.5292
1.4419556e+008,-34.5194
1.4434814e+008,-35.0687
1.4450073e+008,-33.2244
1.4465332e+008,-34.5733
1.4480591e+008,-33.4304
1.449585e+008,-34.024
1.4511108e+008,-32.8026
1.4526367e+008,-34.0092
1.4541626e+008,-34.1196
1.4556885e+008,-33.7272
1.4572144e+008,-33.7297
1.4587402e+008,-32.7756
1.4602661e+008,-33.4304
1.461792e+008,-34.5414
1.4633179e+008,-33.2342
1.4648438e+008,-32.3759
1.4663696e+008,-33.4059
1.4678955e+008,-33.3299
1.4694214e+008,-33.2441
1.4709473e+008,-33.5065
1.4724731e+008,-32.9669
1.473999e+008,-32.8664
1.4755249e+008,-32.4543
1.4770508e+008,-31.6818
1.4785767e+008,-32.6113
1.4801025e+008,-32.702
1.4816284e+008,-32.7854
1.4831543e+008,-33.8302
1.4846802e+008,-31.7578
1.4862061e+008,-31.5567
1.4877319e+008,-32.5819
1.4892578e+008,-32.7707
1.4907837e+008,-32.5328
1.4923096e+008,-32.3808
1.4938354e+008,-32.1502
1.4953613e+008,-32.0031
1.4968872e+008,-32.2459
1.4984131e+008,-31.9982
1.499939e+008,-32.5622
1.5014648e+008,-32.7805
1.5029907e+008,-32.3906
1.5045166e+008,-32.2974
1.5060425e+008,-31.775
1.5075684e+008,-32.8271
1.5090942e+008,-31.5199
1.5106201e+008,-32.6407
1.512146e+008,-32.1747
1.5136719e+008,-32.8516
1.5151978e+008,-32.111
1.5167236e+008,-31.596
1.5182495e+008,-31.3875
1.5197754e+008,-32.3096
1.5213013e+008,-31.2452
1.5228271e+008,-31.5028
1.524353e+008,-31.9393
1.5258789e+008,-32.6775
1.5274048e+008,-31.8633
1.5289307e+008,-32.3072
1.5304565e+008,-31.255
1.5319824e+008,-31.7922
1.5335083e+008,-32.241
1.5350342e+008,-32.29
1.5365601e+008,-31.7137
1.5380859e+008,-31.8706
1.5396118e+008,-32.68
1.5411377e+008,-32.496
1.5426636e+008,-32.5843
1.5441895e+008,-32.859
1.5457153e+008,-31.9001
1.5472412e+008,-33.9455
1.5487671e+008,-31.6303
1.550293e+008,-31.2452
1.5518188e+008,-32.0153
1.5533447e+008,-32.5647
1.5548706e+008,-33.4991
1.5563965e+008,-31.7161
1.5579224e+008,-32.8713
1.5594482e+008,-32.1429
1.5609741e+008,-32.2728
1.5625e+008,-23.8778
1.5640259e+008,-34.4262
1.5655518e+008,-33.141
1.5670776e+008,-32.7609
1.5686035e+008,-31.7039
1.5701294e+008,-31.8853
1.5716553e+008,-32.8345
1.5731812e+008,-33.3348
1.574707e+008,-32.8958
1.5762329e+008,-33.5776
1.5777588e+008,-33.3667
1.5792847e+008,-33.7787
1.5808105e+008,-33.249
1.5823364e+008,-32.5622
1.5838623e+008,-33.7861
1.5853882e+008,-33.2759
1.5869141e+008,-33.5972
1.5884399e+008,-33.6463
1.5899658e+008,-34.5194
1.5914917e+008,-34.0607
1.5930176e+008,-33.2269
1.5945435e+008,-35.4391
1.5960693e+008,-33.8474
1.5975952e+008,-33.6193
1.5991211e+008,-34.1319
1.600647e+008,-32.8369
1.6021729e+008,-34.1417
1.6036987e+008,-34.9878
1.6052246e+008,-34.4139
1.6067505e+008,-34.539
1.6082764e+008,-34.382
1.6098022e+008,-34.463
1.6113281e+008,-34.7548
1.612854e+008,-34.6371
1.6143799e+008,-34.4115
1.6159058e+008,-34.5562
1.6174316e+008,-37.5728
1.6189575e+008,-33.9381
1.6204834e+008,-35.1374
1.6220093e+008,-35.3532
1.6235352e+008,-35.8168
1.625061e+008,-35.0221
1.6265869e+008,-36.1086
1.6281128e+008,-35.8217
1.6296387e+008,-35.6402
1.6311646e+008,-36.035
1.6326904e+008,-36.5746
1.6342163e+008,-35.8707
1.6357422e+008,-37.0774
1.6372681e+008,-35.8462
1.6387939e+008,-36.7732
1.6403198e+008,-36.8615
1.6418457e+008,-35.78
1.6433716e+008,-36.0988
1.6448975e+008,-37.7322
1.6464233e+008,-35.4366
1.6479492e+008,-36.4201
1.6494751e+008,-35.7898
1.651001e+008,-36.2925
1.6525269e+008,-36.1699
1.6540527e+008,-37.8842
1.6555786e+008,-38.0927
1.6571045e+008,-36.5746
1.6586304e+008,-36.7904
1.6601563e+008,-36.3171
1.6616821e+008,-37.2809
1.663208e+008,-36.7291
1.6647339e+008,-36.7463
1.6662598e+008,-35.6696
1.6677856e+008,-36.425
1.6693115e+008,-38.75
1.6708374e+008,-37.7003
1.6723633e+008,-36.2386
1.6738892e+008,-36.555
1.675415e+008,-36.7536
1.6769409e+008,-36.9842
1.6784668e+008,-38.4262
1.6799927e+008,-37.7616
1.6815186e+008,-37.0921
1.6830444e+008,-37.0381
1.6845703e+008,-37.0087
1.6860962e+008,-36.4618
1.6876221e+008,-36.8125
1.6891479e+008,-37.7395
1.6906738e+008,-35.8535
1.6921997e+008,-35.0442
1.6937256e+008,-36.3759
1.6952515e+008,-37.6169
1.6967773e+008,-37.146
1.6983032e+008,-38.024
1.6998291e+008,-38.0289
1.701355e+008,-36.7634
1.7028809e+008,-37.0087
1.7044067e+008,-35.9271
1.7059326e+008,-37.3226
1.7074585e+008,-36.4765
1.7089844e+008,-37.7101
1.7105103e+008,-37.9112
1.7120361e+008,-37.8695
1.713562e+008,-36.165
1.7150879e+008,-36.8247
1.7166138e+008,-37.4722
1.7181396e+008,-38.1393
1.7196655e+008,-36.9425
1.7211914e+008,-36.1773
1.7227173e+008,-36.3073
1.7242432e+008,-35.4366
1.725769e+008,-36.734
1.7272949e+008,-36.6089
1.7288208e+008,-35.3704
1.7303467e+008,-36.994
1.7318726e+008,-36.604
1.7333984e+008,-36.8174
1.7349243e+008,-36.864
1.7364502e+008,-36.2214
1.7379761e+008,-35.9271
1.739502e+008,-37.5826
1.7410278e+008,-35.6426
1.7425537e+008,-35.7971
1.7440796e+008,-36.5304
1.7456055e+008,-37.6145
1.7471313e+008,-34.8676
