-2.996e-009 10.1646
-2.796e-009 10.0821
-2.596e-009 10.0555
-2.396e-009 10.1287
-2.196e-009 10.1936
-1.996e-009 10.0797
-1.796e-009 9.77893
-1.596e-009 9.32628
-1.396e-009 8.59948
-1.196e-009 7.50083
-9.9597e-010 6.11733
-7.9597e-010 4.72969
-5.9597e-010 3.62897
-3.9597e-010 2.84866
-1.9597e-010 2.31453
4.0288e-012 1.97547
2.0403e-010 1.72273
4.0403e-010 1.54561
6.0403e-010 1.47828
8.0403e-010 1.46827
1.004e-009 1.53801
1.204e-009 1.61812
1.404e-009 1.53284
1.604e-009 1.3892
1.804e-009 1.31842
2.004e-009 1.26767
2.204e-009 1.28182
2.404e-009 1.32498
2.604e-009 1.27872
2.804e-009 1.26905
3.004e-009 1.40405
3.204e-009 1.49624
3.404e-009 1.39127
3.604e-009 1.26042
3.804e-009 1.28907
4.004e-009 1.39783
4.204e-009 1.45342
4.404e-009 1.41234
4.604e-009 1.29391
4.804e-009 1.20448
5.004e-009 1.21519
5.204e-009 1.29149
5.404e-009 1.37643
5.604e-009 1.36745
5.804e-009 1.25938
6.004e-009 1.23901
6.204e-009 1.34743
6.404e-009 1.41061
6.604e-009 1.38161
6.804e-009 1.35191
7.004e-009 1.34328
7.204e-009 1.35019
