-2.9157e-009 9.97228
-2.7157e-009 9.95847
-2.5157e-009 10.0562
-2.3157e-009 10.0696
-2.1157e-009 9.91842
-1.9157e-009 9.76615
-1.7157e-009 9.62735
-1.5157e-009 9.24825
-1.3157e-009 8.42167
-1.1157e-009 7.19009
-9.1574e-010 5.76689
-7.1574e-010 4.42206
-5.1574e-010 3.4332
-3.1574e-010 2.83865
-1.1574e-010 2.40499
8.4265e-011 1.97167
2.8426e-010 1.60085
4.8426e-010 1.43133
6.8426e-010 1.37436
8.8426e-010 1.27354
1.0843e-009 1.2214
1.2843e-009 1.22727
1.4843e-009 1.19067
1.6843e-009 1.19585
1.8843e-009 1.23314
2.0843e-009 1.21035
2.2843e-009 1.26525
2.4843e-009 1.42477
2.6843e-009 1.49175
2.8843e-009 1.43651
3.0843e-009 1.35468
3.2843e-009 1.29391
3.4843e-009 1.29046
3.6843e-009 1.30841
3.8843e-009 1.29253
4.0843e-009 1.29115
4.2843e-009 1.28597
4.4843e-009 1.19723
4.6843e-009 1.12438
4.8843e-009 1.18618
5.0843e-009 1.29667
5.2843e-009 1.32084
5.4843e-009 1.25835
5.6843e-009 1.22037
5.8843e-009 1.26352
6.0843e-009 1.30116
6.2843e-009 1.29736
6.4843e-009 1.31635
6.6843e-009 1.33638
6.8843e-009 1.32533
7.0843e-009 1.31497
7.2843e-009 1.29425
