-2.9706e-009 10.0379
-2.7706e-009 9.93015
-2.5706e-009 9.93533
-2.3706e-009 10.0185
-2.1706e-009 10.0203
-1.9706e-009 9.85972
-1.7706e-009 9.54449
-1.5706e-009 9.06905
-1.3706e-009 8.30566
-1.1706e-009 7.20183
-9.706e-010 5.91673
-7.706e-010 4.61817
-5.706e-010 3.49052
-3.706e-010 2.71504
-1.706e-010 2.27171
2.9398e-011 2.02692
2.294e-010 1.86084
4.294e-010 1.62778
6.294e-010 1.3709
8.294e-010 1.29633
1.0294e-009 1.335
1.2294e-009 1.30185
1.4294e-009 1.21933
1.6294e-009 1.14959
1.8294e-009 1.13267
2.0294e-009 1.18239
2.2294e-009 1.2473
2.4294e-009 1.28355
2.6294e-009 1.24143
2.8294e-009 1.17203
3.0294e-009 1.21898
3.2294e-009 1.34673
3.4294e-009 1.43685
3.6294e-009 1.4883
3.8294e-009 1.499
4.0294e-009 1.39991
4.2294e-009 1.23211
4.4294e-009 1.2
4.6294e-009 1.31221
4.8294e-009 1.36814
5.0294e-009 1.35675
5.2294e-009 1.33569
5.4294e-009 1.2801
5.6294e-009 1.25696
5.8294e-009 1.33431
6.0294e-009 1.4113
6.2294e-009 1.37608
6.4294e-009 1.29494
6.6294e-009 1.27112
6.8294e-009 1.31324
7.0294e-009 1.35571
7.2294e-009 1.28873
